payment_id,account_id,cohort,payment_usd,period
wYQfR05h8dQAU,U4Q5GR0t44QtQAI,2020-03,250,4
wVQfR05h8dQAU,O3Q5GR1254QtQAM,2020-03,250,4
wUQfR05h8dQAU,xPQ5GR06N4QtQAS,2020-03,7550,4
wSQfR05h8dQAU,F9Q5GR1Mr4QtQAJ,2020-07,75,0
wKQfR05h8dQAU,UZQ5GR0Iu4QtQAZ,2020-03,1584.6,4
wJQfR05h8dQAU,xiQ5GR06N4QtQAC,2020-03,5896.28,4
wGQfR05h8dQAU,42Q5GR1IK4QtQAH,2020-03,32.5,3
weQfR05h8dQAE,IcQ5GR0t44QtQAI,2020-03,50,4
w9QfR05h8dQAE,soQ5GR1L44QtQAB,2020-06,50,1
w2QfR05h8dQAE,xqQ5GR06N4QtQAC,2020-03,250,4
w0QfR05h8dQAE,giQ5GR1NY4QtQAD,2020-07,50,0
vXQfR05h8dQAU,voQ5GR06N4QtQAC,2020-03,500,4
vUQfR05h8dQAU,DTQ5GR1L54QtQA3,2020-06,1605.86,1
vTQfR05h8dQAU,dBQ5GR0bv4QtQAU,2020-03,904.18,4
voQfR05h8dQAE,P7Q5GR1Js4QtQAN,2020-05,81.25,2
vnQfR05h8dQAE,H3Q5GR1L34QtQAJ,2020-06,518.58,1
vaQfR05h8dQAE,O4Q5GR1254QtQAM,2020-03,400,4
vZQfR05h8dQAU,yOQ5GR1Mr4QtQAV,2020-06,700,0
vYQfR05h8dQAU,aLQ5GR1Hv4QtQAV,2020-03,81.25,3
vXQfR05h8dQAU,y4Q5GR1KF4QtQAH,2020-04,250,2
vWQfR05h8dQAU,mvQ5GR1Iz4QtQAF,2020-04,32.5,2
vVQfR05h8dQAU,j5Q5GR1Bg4QtQAB,2020-02,807.76,4
vtQfR05h8dQAE,tEQ5GR0ks4QtQAQ,2020-02,50,4
vsQfR05h8dQAE,GCQ5GR1Bf4QtQA3,2020-02,2605.89,4
vrQfR05h8dQAE,51Q5GR1Bg4QtQAB,2020-02,1184.22,4
vqQfR05h8dQAE,ImQ5GR17G4QtQAK,2020-02,1763.44,4
vpQfR05h8dQAE,AyQ5GR0sh4QtQAM,2020-06,250,0
voQfR05h8dQAE,HNQ5GR0M84QtQAZ,2020-02,1086.51,4
vnQfR05h8dQAE,5LQ5GR1Bg4QtQAR,2020-02,1901.8,4
vmQfR05h8dQAE,1FQ5GR14q4QtQAQ,2020-02,2957.5,4
vlQfR05h8dQAE,10Q5GR0V04QtQAB,2020-02,10355.4,4
vkQfR05h8dQAE,i1Q5GR11F4QtQAG,2020-02,250,4
vjQfR05h8dQAE,TcQ5GR1En4QtQAJ,2020-03,350,2
viQfR05h8dQAE,3UQ5GR1IK4QtQAX,2020-03,32.5,3
vhQfR05h8dQAE,t2Q5GR1L44QtQAB,2020-06,250,0
vgQfR05h8dQAE,YWQ5GR1L64QtQA3,2020-06,500,0
vfQfR05h8dQAE,tuQ5GR1II4QtQAD,2020-03,250,3
veQfR05h8dQAE,mJQ5GR1A04QtQAV,2020-02,50,4
vdQfR05h8dQAE,dYQ5GR0mU4QtQAS,2020-02,100,4
vcQfR05h8dQAE,dHQ5GR1IK4QtQAX,2020-04,500,2
vbQfR05h8dQAE,v5Q5GR0Qs4QtQAB,2020-02,984.31,4
vaQfR05h8dQAE,cuQ5GR0o74QtQAA,2020-02,2345.48,4
vUQfR05h8dQAU,dXQ5GR1IJ4QtQAX,2020-03,325,2
vTQfR05h8dQAU,b9Q5GR1EJ4QtQAH,2020-03,50,3
vSQfR05h8dQAU,3TQ5GR1IK4QtQAX,2020-03,32.5,2
vQQfR05h8dQAU,UiQ5GR1244QtQAI,2020-02,250,4
vPQfR05h8dQAU,lXQ5GR0t34QtQAQ,2020-03,250,3
vOQfR05h8dQAU,RIQ5GR1L44QtQAZ,2020-05,30,1
vNQfR05h8dQAU,xvQ5GR0Pr4QtQAF,2020-02,199,4
vMQfR05h8dQAU,owQ5GR1Mr4QtQAB,2020-06,50,0
vLQfR05h8dQAU,lLQ5GR1244QtQAU,2020-02,250,4
vKQfR05h8dQAU,xDQ5GR06N4QtQAS,2020-03,571.24,3
vJQfR05h8dQAU,otQ5GR0Tc4QtQAF,2020-02,250,4
vIQfR05h8dQAU,FyQ5GR1Mr4QtQAJ,2020-06,500,0
vHQfR05h8dQAU,9hQ5GR1244QtQAA,2020-02,50,4
vGQfR05h8dQAU,zAQ5GR1Bh4QtQAV,2020-02,262.54,4
vFQfR05h8dQAU,xMQ5GR0ff4QtQAQ,2020-02,936.4,4
vEQfR05h8dQAU,RMQ5GR1Ms4QtQAZ,2020-06,50,0
vDQfR05h8dQAU,RHQ5GR1Ms4QtQAZ,2020-06,50,0
hVQfR05h8dQAU,vsQ5GR1KF4QtQAH,2020-04,250,2
hUQfR05h8dQAU,HtQ5GR0mU4QtQAO,2020-02,50,4
hQQfR05h8dQAU,iPQ5GR0Uw4QtQAR,2020-02,864.23,4
hOQfR05h8dQAU,KhQ5GR0zR4QtQAO,2020-02,869.12,4
hNQfR05h8dQAU,hbQ5GR1L54QtQAB,2020-05,50,1
hMQfR05h8dQAU,14Q5GR1GI4QtQAD,2020-02,2664.69,4
hJQfR05h8dQAU,m3Q5GR12D4QtQAG,2020-04,250,2
hhQfR05h8dQAE,ztQ5GR1Ha4QtQAF,2020-03,2121.05,3
hGQfR05h8dQAU,ctQ5GR11H4QtQAC,2020-02,500,4
hCQfR05h8dQAU,ytQ5GR1D84QtQAB,2020-02,250,4
hBQfR05h8dQAU,eCQ5GR1Mq4QtQAV,2020-06,125,0
haQfR05h8dQAE,X1Q5GR1L34QtQAN,2020-05,250,1
h6QfR05h8dQAE,ipQ5GR0dK4QtQAC,2020-02,500,4
hWQfR05h8dQAU,1hQ5GR0eA4QtQAG,2020-02,883.29,4
hKQfR05h8dQAU,gMQ5GR19b4QtQAU,2020-02,900.23,4
hiQfR05h8dQAE,tIQ5GR0mU4QtQAW,2020-02,50,4
hHQfR05h8dQAU,qlQ5GR0BF4QtQAH,2020-02,5684.88,4
hEQfR05h8dQAU,4gQ5GR1L54QtQAF,2020-05,250,1
hDQfR05h8dQAU,S6Q5GR1L44QtQAJ,2020-05,75,1
h8QfR05h8dQAE,LLQ5GR0bx4QtQA2,2020-02,125,4
h7QfR05h8dQAE,BUQ5GR0mU4QtQA4,2020-02,50,4
h5QfR05h8dQAE,FwQ5GR1Jr4QtQAN,2020-04,50,2
h4QfR05h8dQAE,DXQ5GR1Gz4QtQAZ,2020-03,500,3
h0QfR05h8dQAE,qSQ5GR14r4QtQAU,2020-02,50,4
hYQfR05h8dQAU,9PQ5GR1Mr4QtQAV,2020-06,250,0
hTQfR05h8dQAU,3xQ5GR1Bf4QtQAB,2020-02,250,4
hPQfR05h8dQAU,cxQ5GR1Mr4QtQAF,2020-06,250,0
hkQfR05h8dQAE,67Q5GR1Bg4QtQAB,2020-02,828.08,4
hjQfR05h8dQAE,8uQ5GR1L44QtQAB,2020-06,812.27,0
hgQfR05h8dQAE,lxQ5GR0zQ4QtQAC,2020-02,50,4
hfQfR05h8dQAE,LoQ5GR1Mq4QtQAN,2020-06,250,0
heQfR05h8dQAE,RcQ5GR0p44QtQAI,2020-02,1194.79,4
hAQfR05h8dQAU,uCQ5GR1Mr4QtQAV,2020-06,50,0
h9QfR05h8dQAE,JUQ5GR0M54QtQAZ,2020-02,50,4
h3QfR05h8dQAE,2AQ5GR0zQ4QtQAS,2020-02,50,4
gzQfR05h8dQAE,xfQ5GR1L34QtQAB,2020-05,300,1
hZQfR05h8dQAU,3sQ5GR1L54QtQAF,2020-06,250,0
hXQfR05h8dQAU,JWQ5GR1Mo4QtQA3,2020-06,125,0
hSQfR05h8dQAU,fdQ5GR14s4QtQAA,2020-02,1247.36,4
hRQfR05h8dQAU,8uQ5GR0sh4QtQAA,2020-02,698.53,4
hLQfR05h8dQAU,WlQ5GR1L64QtQAN,2020-06,250,0
hlQfR05h8dQAE,EkQ5GR1Mq4QtQAJ,2020-06,50,0
hIQfR05h8dQAU,iUQ5GR1L34QtQAR,2020-05,30,1
hFQfR05h8dQAU,RFQ5GR0bv4QtQAY,2020-02,250,4
hdQfR05h8dQAE,I6Q5GR1Mq4QtQAJ,2020-06,30,0
hcQfR05h8dQAE,1jQ5GR0t44QtQAE,2020-02,500,4
hbQfR05h8dQAE,u8Q5GR17F4QtQAG,2020-04,40.76,2
h2QfR05h8dQAE,TqQ5GR11G4QtQAK,2020-02,250,4
h1QfR05h8dQAE,yuQ5GR0Qv4QtQAF,2020-03,250,3
ZDQfR05h8dQA2,jKQ5GR0Pp4QtQAV,2020-02,1200.42,4
ZCQfR05h8dQA2,d4Q5GR0M74QtQAB,2020-02,250,4
ZBQfR05h8dQA2,DNQ5GR1Mq4QtQA3,2020-06,30,0
Z9QfR05h8dQAM,H6Q5GR0p34QtQAM,2020-02,460.42,3
Z8QfR05h8dQAM,yhQ5GR0ka4QtQAA,2020-02,100,4
Z6QfR05h8dQAM,zXQ5GR0Tc4QtQAV,2020-02,2701.56,4
YZQfR05h8dQA2,k0Q5GR0t34QtQAA,2020-02,1223.74,4
YtQfR05h8dQAM,7AQ5GR0bx4QtQAU,2020-02,904.97,4
YKQfR05h8dQA2,PrQ5GR07s4QtQAI,2020-02,100,4
YjQfR05h8dQAM,wfQ5GR0k24QtQAA,2020-02,1114.7,4
YJQfR05h8dQA2,a5Q5GR1Js4QtQAB,2020-04,500,2
YgQfR05h8dQAM,L5Q5GR1Js4QtQAN,2020-04,50,2
YeQfR05h8dQAM,zBQ5GR1Bh4QtQAV,2020-02,500,4
Z5QfR05h8dQAM,7kQ5GR1Ao4QtQAF,2020-03,16.4,3
Z0QfR05h8dQAM,tHQ5GR19Y4QtQAW,2020-02,1100,4
YzQfR05h8dQAM,jpQ5GR11E4QtQAG,2020-03,250,3
YyQfR05h8dQAM,3QQ5GR1Ao4QtQAV,2020-03,200.18,3
YYQfR05h8dQA2,LGQ5GR1Ao4QtQA3,2020-03,419.26,3
YxQfR05h8dQAM,YcQ5GR1Bf4QtQAN,2020-03,250,3
YXQfR05h8dQA2,yqQ5GR19b4QtQAA,2020-03,25,3
YWQfR05h8dQA2,QKQ5GR1244QtQAY,2020-03,25,3
YvQfR05h8dQAM,zrQ5GR1Jq4QtQAF,2020-04,500,2
YVQfR05h8dQA2,GvQ5GR1Be4QtQAN,2020-02,39.05,4
YUQfR05h8dQA2,yIQ5GR1Bg4QtQAR,2020-02,250,4
YrQfR05h8dQAM,3QQ5GR1Ao4QtQAV,2020-03,279.98,3
YPQfR05h8dQA2,D2Q5GR1Ao4QtQAN,2020-03,5.97,3
YnQfR05h8dQAM,3RQ5GR1Ao4QtQAV,2020-03,130.94,3
YNQfR05h8dQA2,wUQ5GR06N4QtQAS,2020-03,50,3
YmQfR05h8dQAM,bCQ5GR1Be4QtQAV,2020-03,44.7,3
YMQfR05h8dQA2,CrQ5GR0jd4QtQAI,2020-03,250,3
YlQfR05h8dQAM,GiQ5GR1Ao4QtQAN,2020-03,38.47,3
YiQfR05h8dQAM,cHQ5GR0BH4QtQAX,2020-02,250,4
YIQfR05h8dQA2,yRQ5GR19b4QtQAQ,2020-03,25,3
YhQfR05h8dQAM,sfQ5GR0KC4QtQAH,2020-02,1057.45,4
YFQfR05h8dQA2,8HQ5GR0t34QtQAQ,2020-03,500,3
YAQfR05h8dQA2,r4Q5GR1J04QtQAF,2020-04,91.69,2
Y7QfR05h8dQAM,NgQ5GR1Ao4QtQAN,2020-03,64.32,3
ZAQfR05h8dQA2,3aQ5GR0Sy4QtQAB,2020-03,500,3
Z7QfR05h8dQAM,oDQ5GR0T04QtQAV,2020-03,50,3
Z3QfR05h8dQAM,emQ5GR10p4QtQAA,2020-03,50,3
YTQfR05h8dQA2,5GQ5GR0Kx4QtQAR,2020-03,1263.81,3
YoQfR05h8dQAM,f6Q5GR1J04QtQAF,2020-04,1500,2
YcQfR05h8dQAM,GzQ5GR0KB4QtQAL,2020-03,1001.91,3
YCQfR05h8dQA2,xlQ5GR14q4QtQAA,2020-03,250,3
Y9QfR05h8dQAM,UkQ5GR14q4QtQAM,2020-05,25,1
ZFQfR05h8dQA2,cLQ5GR1Bg4QtQAR,2020-03,50,3
ZEQfR05h8dQA2,MuQ5GR14p4QtQAI,2020-03,1050,3
Z2QfR05h8dQAM,OTQ5GR1Bg4QtQAZ,2020-03,63.47,3
YOQfR05h8dQA2,1jQ5GR0Po4QtQAB,2020-03,250,3
YHQfR05h8dQA2,MkQ5GR14p4QtQAI,2020-03,250,3
YGQfR05h8dQA2,XmQ5GR0p44QtQAI,2020-03,50,3
YfQfR05h8dQAM,tyQ5GR0Kx4QtQAB,2020-03,250,3
YaQfR05h8dQAM,XgQ5GR14p4QtQAI,2020-03,700,3
Y8QfR05h8dQAM,xeQ5GR06N4QtQAC,2020-03,99,3
QbQfR05h8dQAM,AuQ5GR0Tz4QtQAN,2020-03,1747.03,3
Z4QfR05h8dQAM,g5Q5GR1Iz4QtQAB,2020-04,81.25,2
Z1QfR05h8dQAM,IyQ5GR1254QtQAM,2020-03,50,3
YwQfR05h8dQAM,8QQ5GR1Bh4QtQAR,2020-05,50,1
YuQfR05h8dQAM,vzQ5GR06N4QtQAC,2020-03,299,3
YRQfR05h8dQA2,CPQ5GR1JR4QtQA5,2020-04,50,2
YQQfR05h8dQA2,nUQ5GR1EK4QtQAT,2020-03,1038.56,3
YLQfR05h8dQA2,HsQ5GR0bv4QtQAI,2020-03,100,3
YkQfR05h8dQAM,p8Q5GR0t34QtQAA,2020-03,250,3
YEQfR05h8dQA2,u8Q5GR1Fo4QtQAB,2020-03,829.51,3
YdQfR05h8dQAM,gkQ5GR1Bg4QtQAB,2020-03,250,3
YDQfR05h8dQA2,8jQ5GR1El4QtQAB,2020-03,250,3
YbQfR05h8dQAM,r1Q5GR0t34QtQAA,2020-03,250,3
YBQfR05h8dQA2,Z3Q5GR1JQ4QtQAL,2020-04,50,2
QoQfR05h8dQAM,60Q5GR1IH4QtQAD,2020-03,2795.4,3
QZQfR05h8dQA2,2RQ5GR0bx4QtQAQ,2020-03,50,3
QpQfR05h8dQAM,qsQ5GR0t34QtQAA,2020-03,500,3
QPQfR05h8dQA2,PaQ5GR1GF4QtQAL,2020-03,50,3
QMQfR05h8dQA2,vaQ5GR0Kx4QtQAB,2020-03,500,3
QKQfR05h8dQA2,mVQ5GR1L34QtQAR,2020-05,250,0
QJQfR05h8dQA2,GzQ5GR1Fn4QtQAJ,2020-03,4416.42,3
QhQfR05h8dQAM,dHQ5GR0p44QtQAQ,2020-03,987.09,3
QGQfR05h8dQA2,QOQ5GR1GF4QtQA1,2020-03,50,3
QfQfR05h8dQAM,RCQ5GR0KB4QtQA1,2020-03,962.7,3
QFQfR05h8dQA2,RzQ5GR1Hu4QtQAJ,2020-03,691.67,3
QeQfR05h8dQAM,V2Q5GR1Kg4QtQAJ,2020-05,125,1
QEQfR05h8dQA2,GQQ5GR1Kg4QtQAZ,2020-05,500,1
QcQfR05h8dQAM,KkQ5GR0hc4QtQAM,2020-03,1251.27,3
QaQfR05h8dQAM,1bQ5GR07s4QtQAE,2020-03,6530.29,3
uKQfR05h8dQAU,O1Q5GR1254QtQAM,2020-04,50,2
uJQfR05h8dQAU,dBQ5GR0bv4QtQAU,2020-03,1000,3
uDQfR05h8dQAU,M6Q5GR18t4QtQAI,2020-03,500,3
u0QfR05h8dQAE,SrQ5GR0sh4QtQAM,2020-03,250,3
tZQfR05h8dQAU,iRQ5GR1264QtQAQ,2020-03,2134.26,3
tYQfR05h8dQAU,LAQ5GR1Mp4QtQAZ,2020-06,250,0
ttQfR05h8dQAE,IrQ5GR0t34QtQAM,2020-03,2373.62,3
tsQfR05h8dQAE,RcQ5GR0eC4QtQAO,2020-03,1028.56,3
tqQfR05h8dQAE,apQ5GR12C4QtQAC,2020-03,500,3
tpQfR05h8dQAE,xOQ5GR11F4QtQAW,2020-03,125,3
toQfR05h8dQAE,foQ5GR0bw4QtQAA,2020-03,50,3
tnQfR05h8dQAE,P6Q5GR0KB4QtQAL,2020-03,1081.91,3
tjQfR05h8dQAE,mQQ5GR1Fn4QtQAV,2020-03,1460.46,3
tfQfR05h8dQAE,JBQ5GR1Fn4QtQAZ,2020-03,250,3
uSQfR05h8dQAU,0hQ5GR1Mp4QtQAB,2020-06,250,0
uRQfR05h8dQAU,nQQ5GR0hc4QtQAQ,2020-06,500,0
uNQfR05h8dQAU,wnQ5GR06N4QtQAC,2020-03,500,3
uMQfR05h8dQAU,pZQ5GR17H4QtQAW,2020-03,500,3
uEQfR05h8dQAU,9wQ5GR0p54QtQAE,2020-03,1271.91,3
uCQfR05h8dQAU,IEQ5GR1Mp4QtQA3,2020-06,50,0
uAQfR05h8dQAU,h1Q5GR10p4QtQAA,2020-03,250,3
u8QfR05h8dQAE,nBQ5GR1Ic4QtQAR,2020-04,250,2
u7QfR05h8dQAE,nUQ5GR1EK4QtQAT,2020-03,125,2
u6QfR05h8dQAE,iFQ5GR0hb4QtQAU,2020-03,100,3
u5QfR05h8dQAE,rHQ5GR0mU4QtQAW,2020-03,1496.66,3
u4QfR05h8dQAE,45Q5GR1An4QtQAB,2020-03,1347.52,3
tzQfR05h8dQAE,sNQ5GR0bw4QtQAQ,2020-03,100,3
tyQfR05h8dQAE,ROQ5GR1Mp4QtQAZ,2020-06,250,0
tXQfR05h8dQAU,L1Q5GR1Ha4QtQAJ,2020-03,250,3
tuQfR05h8dQAE,QgQ5GR17G4QtQAO,2020-03,81.25,3
trQfR05h8dQAE,aSQ5GR1HY4QtQAX,2020-03,250,3
tmQfR05h8dQAE,RCQ5GR0KB4QtQA1,2020-03,125,2
tkQfR05h8dQAE,lQQ5GR11E4QtQAS,2020-03,50,3
tcQfR05h8dQAE,xqQ5GR06N4QtQAC,2020-03,125,3
taQfR05h8dQAE,xCQ5GR14q4QtQAQ,2020-03,47.11,3
uQQfR05h8dQAU,YRQ5GR0zP4QtQA4,2020-03,250,3
uGQfR05h8dQAU,oNQ5GR14q4QtQAQ,2020-03,50,3
uFQfR05h8dQAU,XEQ5GR1EI4QtQA5,2020-03,50,3
uBQfR05h8dQAU,wEQ5GR0OD4QtQAX,2020-03,250,3
u2QfR05h8dQAE,GvQ5GR1HX4QtQAL,2020-03,50,3
u1QfR05h8dQAE,JlQ5GR0sh4QtQAM,2020-03,500,3
tWQfR05h8dQAU,VNQ5GR19Z4QtQA4,2020-03,50,3
twQfR05h8dQAE,zQQ5GR0ff4QtQAQ,2020-03,25,3
tVQfR05h8dQAU,mmQ5GR0Ov4QtQAF,2020-03,500,3
tvQfR05h8dQAE,VoQ5GR0ff4QtQAI,2020-03,100,3
tUQfR05h8dQAU,aBQ5GR0ff4QtQAQ,2020-03,100,3
tlQfR05h8dQAE,wxQ5GR06N4QtQAC,2020-03,1096.45,3
thQfR05h8dQAE,jfQ5GR0p34QtQAE,2020-03,250,3
tgQfR05h8dQAE,DoQ5GR0zQ4QtQAO,2020-02,500,3
tbQfR05h8dQAE,jpQ5GR1GI4QtQAH,2020-03,50,3
uPQfR05h8dQAU,b5Q5GR13k4QtQAE,2020-03,250,3
uOQfR05h8dQAU,feQ5GR1Mq4QtQAB,2020-06,50,0
uLQfR05h8dQAU,SjQ5GR11H4QtQAO,2020-03,4890.9,3
uIQfR05h8dQAU,fCQ5GR1L64QtQAR,2020-06,150,0
uHQfR05h8dQAU,IfQ5GR1Bg4QtQAN,2020-03,50,3
u3QfR05h8dQAE,UlQ5GR1EK4QtQAL,2020-04,50,2
teQfR05h8dQAE,g4Q5GR1JR4QtQAH,2020-04,1361.44,1
tdQfR05h8dQAE,bTQ5GR0Qv4QtQAV,2020-03,1028.35,3
MZQfR05h8dQA2,RIQ5GR0rD4QtQA4,2020-03,50,3
MXQfR05h8dQA2,cTQ5GR0bx4QtQAQ,2020-03,250,3
MWQfR05h8dQA2,6MQ5GR0zQ4QtQAW,2020-03,50,3
MVQfR05h8dQA2,0oQ5GR1Iy4QtQAB,2020-04,50,2
MUQfR05h8dQA2,5KQ5GR13l4QtQAQ,2020-03,25,3
MpQfR05h8dQAM,JGQ5GR0BI4QtQA1,2020-03,125,3
MnQfR05h8dQAM,rYQ5GR1II4QtQAT,2020-04,500,2
MjQfR05h8dQAM,NEQ5GR1EI4QtQA1,2020-05,47.65,1
MhQfR05h8dQAM,ufQ5GR0o74QtQAE,2020-03,100,3
MGQfR05h8dQA2,x7Q5GR06N4QtQAC,2020-03,500,3
MaQfR05h8dQAM,UhQ5GR1Iy4QtQAN,2020-04,32.5,2
MYQfR05h8dQA2,6iQ5GR1GH4QtQAD,2020-03,500,3
MTQfR05h8dQA2,1PQ5GR1Bd4QtQAR,2020-03,32.5,3
MOQfR05h8dQA2,q3Q5GR1Kh4QtQAF,2020-05,500,0
MNQfR05h8dQA2,m7Q5GR1Iz4QtQAF,2020-04,81.25,1
MMQfR05h8dQA2,u6Q5GR1Iy4QtQAB,2020-05,125,1
MLQfR05h8dQA2,UUQ5GR0o84QtQAY,2020-03,250,3
MKQfR05h8dQA2,mGQ5GR0t34QtQAU,2020-03,250,3
MJQfR05h8dQA2,1nQ5GR0p54QtQAA,2020-03,974.89,3
MHQfR05h8dQA2,ZLQ5GR18t4QtQAY,2020-03,250,3
MgQfR05h8dQAM,bVQ5GR1Gt4QtQAR,2020-03,50,3
McQfR05h8dQAM,h4Q5GR0p44QtQAA,2020-03,250,3
MSQfR05h8dQA2,D4Q5GR1Mo4QtQAN,2020-06,50,0
MRQfR05h8dQA2,zxQ5GR1HY4QtQAD,2020-03,50,3
MqQfR05h8dQAM,ByQ5GR0fe4QtQAI,2020-03,1269.56,3
MQQfR05h8dQA2,hXQ5GR0fe4QtQAQ,2020-03,50,3
MPQfR05h8dQA2,fEQ5GR1Em4QtQAR,2020-03,32.5,3
MoQfR05h8dQAM,f0Q5GR1Kh4QtQAF,2020-05,50,1
MlQfR05h8dQAM,ZdQ5GR12C4QtQAK,2020-03,50,3
MkQfR05h8dQAM,DdQ5GR0bu4QtQAM,2020-02,50,3
MiQfR05h8dQAM,g5Q5GR0rg4QtQAE,2020-03,1564.18,3
MIQfR05h8dQA2,rwQ5GR1Kh4QtQAF,2020-05,500,1
MfQfR05h8dQAM,xVQ5GR0o74QtQAQ,2020-03,500,3
MeQfR05h8dQAM,dHQ5GR0o64QtQAU,2020-03,250,3
MdQfR05h8dQAM,GqQ5GR1Kh4QtQAN,2020-05,50,1
MbQfR05h8dQAM,5QQ5GR17F4QtQAW,2020-03,250,3
S8QfR05h8dQAM,HlQ5GR0rg4QtQAM,2020-03,100,3
S5QfR05h8dQAM,s1Q5GR0zR4QtQAG,2020-03,250,3
S0QfR05h8dQAM,eEQ5GR1L64QtQAR,2020-06,75,0
RxQfR05h8dQAM,aoQ5GR18t4QtQAA,2020-03,50,3
RwQfR05h8dQAM,NtQ5GR1Kh4QtQAJ,2020-06,500,0
RoQfR05h8dQAM,CQQ5GR1Gz4QtQAZ,2020-03,250,3
ROQfR05h8dQA2,XtQ5GR1L34QtQAJ,2020-05,250,0
RNQfR05h8dQA2,PGQ5GR1En4QtQAZ,2020-03,500,3
RlQfR05h8dQAM,hXQ5GR1L64QtQAR,2020-06,30,0
RhQfR05h8dQAM,MSQ5GR1H04QtQA3,2020-05,250,1
RgQfR05h8dQAM,3jQ5GR15k4QtQAE,2020-03,400,3
RzQfR05h8dQAM,zzQ5GR15i4QtQAE,2020-03,32.5,3
RXQfR05h8dQA2,4dQ5GR1Ke4QtQAF,2020-05,75,1
RuQfR05h8dQAM,yoQ5GR1Ke4QtQAF,2020-06,50,0
RtQfR05h8dQAM,6tQ5GR1L64QtQAF,2020-06,50,0
RsQfR05h8dQAM,DoQ5GR0zR4QtQAO,2020-03,50,3
RrQfR05h8dQAM,ECQ5GR1L54QtQA3,2020-06,50,0
RRQfR05h8dQA2,dvQ5GR1L64QtQAB,2020-06,150,0
RQQfR05h8dQA2,WUQ5GR0p64QtQAY,2020-03,1861.55,3
RpQfR05h8dQAM,IBQ5GR0zQ4QtQA0,2020-03,50,3
RJQfR05h8dQA2,h8Q5GR1L74QtQAB,2020-06,50,0
RIQfR05h8dQA2,NnQ5GR1H04QtQAN,2020-03,600,3
ReQfR05h8dQAM,duQ5GR1L64QtQAB,2020-06,30,0
RdQfR05h8dQAM,gXQ5GR1El4QtQAR,2020-03,250,3
RaQfR05h8dQAM,QBQ5GR15h4QtQAY,2020-03,32.5,3
S6QfR05h8dQAM,YmQ5GR1L64QtQAN,2020-06,250,0
S2QfR05h8dQAM,IfQ5GR0p64QtQAM,2020-03,3603.48,3
S1QfR05h8dQAM,x9Q5GR06N4QtQAC,2020-03,99,3
RZQfR05h8dQA2,6NQ5GR17F4QtQAS,2020-03,942.38,3
RYQfR05h8dQA2,LOQ5GR0rg4QtQAY,2020-03,1343.92,3
RTQfR05h8dQA2,kJQ5GR1L64QtQAV,2020-06,50,0
RSQfR05h8dQA2,LgQ5GR1L64QtQAJ,2020-06,500,0
RqQfR05h8dQAM,nmQ5GR0o74QtQAA,2020-03,3513.94,3
RjQfR05h8dQAM,wtQ5GR0rg4QtQAA,2020-03,1118.56,3
RiQfR05h8dQAM,LeQ5GR0Mc4QtQAN,2020-03,1107.06,3
RfQfR05h8dQAM,YlQ5GR0rX4QtQAK,2020-03,911.87,3
fGQfR05h8dQAQ,58Q5GR1L74QtQAB,2020-06,250,0
S7QfR05h8dQAM,xiQ5GR06N4QtQAC,2020-03,2000,3
S4QfR05h8dQAM,6aQ5GR1An4QtQAB,2020-05,50,1
S3QfR05h8dQAM,p6Q5GR0BF4QtQAH,2020-03,250,3
RWQfR05h8dQA2,EQQ5GR0NP4QtQA5,2020-03,1462.02,3
RvQfR05h8dQAM,KaQ5GR0zR4QtQAO,2020-03,50,3
RVQfR05h8dQA2,xbQ5GR06N4QtQAC,2020-03,199,3
RUQfR05h8dQA2,YnQ5GR1L64QtQAN,2020-06,250,0
RnQfR05h8dQAM,kgQ5GR0GW4QtQAD,2020-03,500,3
RmQfR05h8dQAM,X3Q5GR0Jo4QtQAN,2020-03,50,3
RLQfR05h8dQA2,5AQ5GR0bx4QtQAU,2020-03,250,3
RkQfR05h8dQAM,udQ5GR1Gq4QtQAB,2020-03,325,2
RKQfR05h8dQA2,LQQ5GR0zQ4QtQA0,2020-03,500,3
RbQfR05h8dQAM,94Q5GR10o4QtQAA,2020-03,50,3
AHQfR05h8dQAY,d7Q5GR0BG4QtQAD,2020-03,250,3
ABQfR05h8dQAY,PvQ5GR1Js4QtQAN,2020-05,32.5,1
9wQfR05h8dQAA,7yQ5GR1EJ4QtQAH,2020-03,250,3
9lQfR05h8dQAA,17Q5GR07s4QtQAE,2020-03,798.36,3
9kQfR05h8dQAA,2oQ5GR0zQ4QtQAG,2020-03,250,3
9jQfR05h8dQAA,ZYQ5GR17F4QtQA4,2020-03,50,3
AqQfR05h8dQAI,FVQ5GR15j4QtQA2,2020-03,75,3
APQfR05h8dQAY,REQ5GR1Am4QtQAZ,2020-03,31.48,3
AOQfR05h8dQAY,y3Q5GR1KF4QtQAH,2020-05,50,1
AgQfR05h8dQAI,8NQ5GR1Kh4QtQAR,2020-06,500,0
AfQfR05h8dQAI,edQ5GR0t44QtQAE,2020-03,250,3
AeQfR05h8dQAI,wzQ5GR1An4QtQAB,2020-03,50,2
ADQfR05h8dQAY,SoQ5GR1KH4QtQAL,2020-05,75,1
AdQfR05h8dQAI,xBQ5GR06N4QtQAS,2020-03,500,3
ACQfR05h8dQAY,skQ5GR1Am4QtQAB,2020-03,110.9,3
AcQfR05h8dQAI,O7Q5GR1EK4QtQAL,2020-03,24.08,3
9uQfR05h8dQAA,A5Q5GR1An4QtQAJ,2020-03,250,3
